"optimus_id", "age", "party", "ethnicity", "maritalstatus", "income", "cd", "dma"
647568,52.0,Democratic,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
768983,86.0,Republican,nan,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1016851,82.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
58771,52.0,Non-Partisan,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
247917,35.0,Republican,nan,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
826204,87.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
827305,78.0,Non-Partisan,European,nan,0-35k,4.0,RENO DMA (EST.)
129297,39.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
666768,69.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
690206,37.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
1091893,65.0,Democratic,nan,Married,75k-125k,2.0,RENO DMA (EST.)
697332,64.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
246284,59.0,Republican,nan,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
336394,78.0,Republican,Other,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
287779,42.0,Non-Partisan,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
232441,46.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
1084798,53.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
182869,59.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
411016,33.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
972099,51.0,Democratic,Hispanic,Married,75k-125k,2.0,RENO DMA (EST.)
880909,95.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
93984,47.0,Democratic,European,Non-Traditional,125k-200k,3.0,LAS VEGAS DMA (EST.)
591505,67.0,Democratic,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
603615,75.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
461667,68.0,Non-Partisan,European,Non-Traditional,125k-200k,1.0,LAS VEGAS DMA (EST.)
791973,61.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
262974,39.0,Non-Partisan,nan,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
95675,36.0,Democratic,Asian,Non-Traditional,35k-75k,3.0,LAS VEGAS DMA (EST.)
1060624,61.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
710721,55.0,Republican,nan,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
981780,26.0,Democratic,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
290270,59.0,Republican,European,nan,200k+,4.0,LAS VEGAS DMA (EST.)
551305,76.0,Democratic,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
833866,82.0,American Independent,European,nan,0-35k,2.0,RENO DMA (EST.)
290115,54.0,Republican,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
309931,56.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
747152,60.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1063379,54.0,Democratic,European,Non-Traditional,125k-200k,2.0,RENO DMA (EST.)
519447,72.0,Democratic,European,Married,Unknown,1.0,LAS VEGAS DMA (EST.)
938300,68.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
12429,59.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1042963,74.0,Democratic,nan,Married,0-35k,2.0,RENO DMA (EST.)
331217,67.0,Republican,European,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
425554,35.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
68248,49.0,Republican,nan,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
322371,88.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
1028664,45.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
266678,47.0,Non-Partisan,nan,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
398104,66.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
203041,49.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
542544,34.0,Non-Partisan,Hispanic,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
77752,44.0,Democratic,African-American,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
740124,75.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
340090,44.0,Democratic,Hispanic,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
339683,82.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
184569,79.0,Non-Partisan,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
1091850,64.0,Democratic,Hispanic,nan,125k-200k,2.0,RENO DMA (EST.)
7581,60.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
592833,87.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
695429,57.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
755997,87.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
139304,62.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
785553,80.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
382470,61.0,Democratic,African-American,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1062024,57.0,Democratic,European,nan,125k-200k,2.0,RENO DMA (EST.)
887793,38.0,Democratic,Hispanic,nan,125k-200k,2.0,RENO DMA (EST.)
46839,78.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
787685,48.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
115070,68.0,Republican,European,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
436676,94.0,Non-Partisan,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
998973,63.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
742850,42.0,Democratic,European,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
619533,59.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
215910,30.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
210332,57.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
200166,44.0,Republican,nan,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
567747,66.0,Republican,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
155965,60.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
44641,38.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
932116,85.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
250185,68.0,Republican,Hispanic,Married,200k+,3.0,LAS VEGAS DMA (EST.)
329184,65.0,American Independent,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
349298,73.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
915470,64.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
571666,53.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
865908,80.0,Democratic,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
817584,32.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
698066,83.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1099335,68.0,Republican,African-American,Married,35k-75k,2.0,RENO DMA (EST.)
828270,46.0,Republican,European,Married,Unknown,4.0,RENO DMA (EST.)
458042,53.0,Democratic,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
804453,48.0,Republican,European,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
389990,75.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
100597,57.0,Non-Partisan,nan,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
310862,70.0,Democratic,Hispanic,Married,200k+,4.0,LAS VEGAS DMA (EST.)
489987,52.0,Democratic,nan,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
1041738,73.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
828566,69.0,Democratic,European,Married,35k-75k,4.0,RENO DMA (EST.)
1102792,34.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
644619,83.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
821632,87.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
1029058,68.0,Democratic,European,Non-Traditional,200k+,2.0,RENO DMA (EST.)
411825,60.0,Democratic,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
829649,72.0,Non-Partisan,nan,Married,35k-75k,4.0,RENO DMA (EST.)
689797,43.0,Republican,Hispanic,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
906373,54.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
552099,39.0,Democratic,nan,Non-Traditional,75k-125k,3.0,LAS VEGAS DMA (EST.)
909252,27.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
391120,32.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
290906,58.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
133857,64.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
293515,79.0,Republican,Asian,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
852371,53.0,Republican,Hispanic,Married,Unknown,4.0,RENO DMA (EST.)
767775,73.0,Non-Partisan,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
141518,42.0,Democratic,African-American,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
291186,58.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
103181,61.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
336024,73.0,Democratic,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
71908,66.0,Republican,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
338159,92.0,Republican,nan,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
324665,63.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
842543,75.0,Non-Partisan,European,Married,0-35k,2.0,RENO DMA (EST.)
217730,29.0,Republican,Hispanic,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1080798,34.0,Republican,European,nan,Unknown,4.0,SALT LAKE CITY DMA (EST.)
1006121,69.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
1014869,35.0,Non-Partisan,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
389931,67.0,Democratic,African-American,Non-Traditional,0-35k,4.0,LAS VEGAS DMA (EST.)
716864,52.0,Democratic,European,nan,200k+,3.0,LAS VEGAS DMA (EST.)
87197,53.0,Republican,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
613025,78.0,Republican,European,nan,200k+,1.0,LAS VEGAS DMA (EST.)
1101709,75.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
1073030,60.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
165985,35.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
14967,67.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
201688,72.0,Republican,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
1010622,48.0,Republican,nan,nan,75k-125k,2.0,RENO DMA (EST.)
1055384,72.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
290171,66.0,Non-Partisan,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
143548,32.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
888507,35.0,Non-Partisan,nan,nan,Unknown,2.0,RENO DMA (EST.)
446964,67.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
681057,76.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
14992,50.0,Republican,nan,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
246638,66.0,Democratic,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
99462,51.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
246025,44.0,Republican,nan,Married,200k+,4.0,LAS VEGAS DMA (EST.)
726528,52.0,Non-Partisan,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
126659,63.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
194412,78.0,American Independent,Asian,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
939024,82.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
221397,46.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
652058,77.0,Non-Partisan,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
990534,41.0,Democratic,Hispanic,nan,75k-125k,2.0,RENO DMA (EST.)
250964,66.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
734678,61.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
809569,53.0,Republican,European,nan,35k-75k,2.0,SALT LAKE CITY DMA (EST.)
798841,70.0,Democratic,Hispanic,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
1093934,60.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
483128,80.0,Republican,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
505314,64.0,Democratic,European,Married,0-35k,1.0,LAS VEGAS DMA (EST.)
302647,48.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
699674,59.0,Libertarian,nan,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
355275,81.0,Non-Partisan,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
137315,62.0,Democratic,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
43648,80.0,Non-Partisan,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
855899,64.0,Non-Partisan,nan,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1076102,34.0,Non-Partisan,European,nan,Unknown,2.0,RENO DMA (EST.)
217295,83.0,Democratic,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
474856,69.0,Democratic,Hispanic,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
154605,77.0,Republican,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
657231,63.0,Republican,nan,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
388842,60.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
677760,79.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
834260,76.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
544556,63.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
252360,56.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
936706,62.0,Non-Partisan,European,nan,Unknown,2.0,RENO DMA (EST.)
723404,71.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
746744,59.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
735380,81.0,Non-Partisan,nan,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
329492,65.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
9681,39.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
207943,85.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
1056712,69.0,Non-Partisan,nan,nan,Unknown,2.0,RENO DMA (EST.)
523050,46.0,American Independent,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
491332,53.0,Non-Partisan,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
645574,54.0,Republican,nan,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
655363,79.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
822391,53.0,Non-Partisan,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
318683,68.0,Democratic,European,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
1016003,44.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
1059804,80.0,Democratic,Other,Married,75k-125k,2.0,RENO DMA (EST.)
290984,50.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
1078399,31.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
714195,50.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
195378,57.0,Republican,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
549199,55.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
746985,87.0,Democratic,Hispanic,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
1036179,53.0,Democratic,European,Married,125k-200k,2.0,RENO DMA (EST.)
341538,75.0,Democratic,nan,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
1093059,57.0,Republican,Other,nan,0-35k,2.0,RENO DMA (EST.)
115528,73.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
941729,48.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
657109,70.0,Republican,nan,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
691921,52.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
941995,46.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
712961,75.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
738496,50.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
103610,46.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
859812,60.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
445511,68.0,Libertarian,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
242344,96.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
669477,60.0,Non-Partisan,Hispanic,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
447884,51.0,Non-Partisan,Asian,nan,200k+,1.0,LAS VEGAS DMA (EST.)
950445,45.0,Democratic,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
723019,39.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
916256,76.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
108701,69.0,Non-Partisan,nan,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
928303,25.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
1089934,89.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
281263,62.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
1080846,61.0,Republican,European,nan,Unknown,4.0,SALT LAKE CITY DMA (EST.)
128675,63.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
214815,73.0,Republican,Hispanic,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
54127,73.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
613493,77.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
107481,85.0,Republican,Hispanic,Married,200k+,3.0,LAS VEGAS DMA (EST.)
138701,41.0,Democratic,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
475690,55.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
192751,72.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
37451,78.0,Democratic,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
225437,79.0,American Independent,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
1039170,75.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
793477,51.0,Republican,Hispanic,Married,75k-125k,2.0,RENO DMA (EST.)
1001171,27.0,Republican,nan,nan,75k-125k,2.0,RENO DMA (EST.)
432784,67.0,Democratic,African-American,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
762415,60.0,Republican,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
714967,52.0,Republican,European,Non-Traditional,0-35k,3.0,LAS VEGAS DMA (EST.)
1003771,90.0,Democratic,Hispanic,Married,35k-75k,2.0,RENO DMA (EST.)
738843,49.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
778768,44.0,Non-Partisan,Other,Married,35k-75k,2.0,RENO DMA (EST.)
741238,92.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
531214,71.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
1085343,60.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
1009239,55.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
808942,55.0,Democratic,European,Non-Traditional,Unknown,2.0,SALT LAKE CITY DMA (EST.)
237862,59.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
361503,84.0,Democratic,African-American,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
779424,69.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
739876,80.0,Republican,Hispanic,nan,200k+,3.0,LAS VEGAS DMA (EST.)
322490,60.0,Republican,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
661207,70.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1064995,73.0,Democratic,Hispanic,nan,35k-75k,2.0,RENO DMA (EST.)
321224,69.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
956832,27.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
418344,67.0,Republican,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
752948,69.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
860210,69.0,Non-Partisan,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
469816,88.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
922319,46.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
268928,44.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
323855,71.0,Republican,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
804587,29.0,Republican,European,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
1059893,65.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
714985,66.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
134191,36.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
336810,71.0,Republican,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
694806,70.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
206146,33.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
889076,51.0,Libertarian,European,Married,Unknown,2.0,RENO DMA (EST.)
457685,62.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
877264,51.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
1057942,71.0,Republican,European,Non-Traditional,200k+,2.0,RENO DMA (EST.)
564735,56.0,Republican,European,Non-Traditional,35k-75k,3.0,LAS VEGAS DMA (EST.)
820950,80.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
447796,72.0,Democratic,European,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
1091245,39.0,Non-Partisan,nan,Married,35k-75k,2.0,RENO DMA (EST.)
573441,64.0,Non-Partisan,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
488033,54.0,Non-Partisan,nan,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
242013,80.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
69364,72.0,Republican,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
279423,64.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
951758,53.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
1082016,63.0,Republican,European,nan,Unknown,4.0,SALT LAKE CITY DMA (EST.)
1037342,30.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
799116,72.0,Republican,nan,Married,35k-75k,2.0,SALT LAKE CITY DMA (EST.)
155384,67.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
441041,41.0,Democratic,African-American,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
736037,69.0,Non-Partisan,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
739299,78.0,Republican,nan,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
746376,69.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
188427,75.0,Non-Partisan,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
734182,54.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
669786,49.0,Democratic,Other,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
234960,48.0,American Independent,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
243934,81.0,Republican,Other,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
902476,67.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
804979,59.0,Republican,European,Married,75k-125k,2.0,SALT LAKE CITY DMA (EST.)
394,90.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
894950,43.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
746354,53.0,Republican,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
663113,55.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
748383,44.0,Non-Partisan,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
261282,42.0,Republican,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
70949,59.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
806527,67.0,Democratic,European,nan,35k-75k,2.0,SALT LAKE CITY DMA (EST.)
115029,69.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
726463,55.0,Republican,nan,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
322010,43.0,Non-Partisan,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
129081,77.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
113046,33.0,Republican,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
102008,69.0,Democratic,nan,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
753494,57.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
315655,49.0,Republican,nan,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
361140,69.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
